SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1248,4,2,Urban,1964,95461.2473522104
1520,4,3,Urban,1960,218514.800650912
1033,2,3,Urban,2001,91229.3631020363
1227,5,1,Urban,1983,131187.909605521
1584,5,1,Urban,1963,206839.554079447
2422,5,1,Rural,1974,379973.150062962
1957,2,3,Suburb,2008,273493.05925982
1812,4,2,Rural,1972,281545.619556942
1723,2,1,Urban,1983,170316.040372258
1583,5,3,Urban,1982,206469.395432671
1569,3,1,Urban,1990,235533.772747399
1219,5,2,Urban,1986,158595.411251473
2394,5,3,Suburb,1979,192920.114429534
1786,4,3,Suburb,1989,121111.880902908
2784,5,2,Urban,1967,269678.308019254
1527,5,3,Suburb,1958,221436.948701141
1074,4,3,Rural,1977,90952.126675061
2641,5,3,Suburb,1970,339702.367778646
1135,5,1,Urban,1994,222705.926226086
2952,4,2,Urban,2011,249467.858560822
1073,3,1,Urban,1954,242636.897923597
1253,4,2,Rural,1999,168509.392287331
2041,5,3,Urban,1958,194900.432120105
2954,2,2,Urban,2003,367025.978105503
2021,3,3,Rural,2019,196874.929416693
2066,4,3,Rural,1968,359965.964417371
1049,3,2,Rural,1954,94336.6882813585
1514,3,3,Rural,1995,146797.842881045
1743,2,1,Suburb,2019,236900.073276478
1730,2,2,Suburb,1999,217360.457277424
1570,2,2,Suburb,2010,118933.232375334
2819,5,2,Rural,1997,309621.235524699
2837,4,3,Rural,1988,336839.709247517
1575,5,1,Rural,1995,181769.831328145
2605,4,2,Urban,1992,400646.604387364
2326,5,3,Urban,2000,231098.410870749
2165,5,1,Urban,1993,275423.478306824
1902,2,3,Suburb,1970,342230.019213086
1201,5,3,Urban,1986,153270.742728031
1206,2,1,Rural,1993,90056.8536002268
1414,4,3,Suburb,1991,193380.545458257
1220,2,1,Rural,1989,80262.5349821565
2385,3,2,Suburb,1980,205992.034271915
1757,3,2,Urban,2009,106878.649505262
2104,5,1,Rural,1973,113121.507211082
1762,3,3,Rural,1969,258469.979203265
1562,4,2,Suburb,1953,191982.361390669
2308,5,1,Suburb,2004,248756.165453729
1368,2,1,Urban,1957,158714.493759473
2515,5,3,Rural,1965,197432.259436389
2934,5,3,Suburb,2005,373367.136366796
1895,3,2,Suburb,1978,241748.555350184
2369,5,2,Urban,1960,324614.708042586
1203,4,2,Rural,1998,115747.549262772
2048,5,3,Urban,1997,208094.843889282
1956,2,2,Urban,1987,244180.159591927
2576,2,1,Rural,2012,325842.744305015
1068,3,1,Rural,1985,154830.927249572
1515,5,2,Urban,2006,173988.236787317
2515,2,3,Rural,2006,227902.095176106
1239,5,2,Suburb,2017,142786.780310661
1360,5,1,Rural,1998,130215.879711907
2464,2,2,Rural,1970,221910.82488593
2054,5,1,Suburb,1974,230999.598795958
2922,3,3,Suburb,1978,347626.180403186
2652,3,1,Suburb,2021,237875.985202628
1706,2,2,Urban,1990,207678.076617098
2625,4,3,Rural,2002,349503.112440882
1689,4,3,Suburb,1966,201154.545823574
1656,5,3,Suburb,1985,108192.961099656
2979,3,2,Suburb,1973,228795.635731107
2737,2,1,Urban,1974,276309.103770783
2345,3,2,Suburb,2020,302253.428672563
1343,4,1,Rural,1955,136872.112316213
2738,4,3,Suburb,1955,328166.34809682
1535,5,1,Suburb,2017,168114.69672888
1354,2,3,Urban,2000,184123.258581015
2494,5,3,Suburb,1967,276856.07285346
1927,3,3,Suburb,2015,212877.171761226
1982,3,3,Urban,1962,353056.513550696
1104,4,2,Urban,1963,172351.504160954
2810,5,1,Urban,1995,344302.868642746
2345,3,2,Rural,2013,235194.575721626
2595,3,3,Suburb,1970,293330.538702062
2906,3,1,Rural,1959,303747.988278835
1961,2,1,Suburb,1979,233394.683776552
1526,4,1,Urban,1971,153620.35502271
1503,5,2,Rural,2005,136103.548203206
2108,3,1,Urban,1980,349209.836150608
1930,2,1,Urban,1997,222664.750503547
1708,3,1,Urban,2002,157315.948784782
1234,3,1,Urban,2020,108715.019727132
2946,4,3,Rural,1955,292820.294827
2879,2,1,Urban,1981,263712.62093787
2286,3,3,Urban,1950,211876.393518555
2029,4,1,Urban,1977,226920.234257087
1493,2,1,Suburb,1972,234081.402560302
2916,3,2,Suburb,2005,217811.328231407
2312,5,2,Rural,1983,225649.310753467
2593,4,2,Urban,1978,247504.54908794
2968,3,1,Urban,2019,299727.233015213
2680,3,3,Rural,1969,263511.307563999
1877,2,2,Rural,1992,210427.729737632
2577,5,2,Suburb,1966,263083.532455311
2373,4,1,Suburb,1969,277807.177567376
2223,2,2,Rural,1990,256697.340348789
2959,3,1,Urban,1951,330881.74289237
2709,4,3,Urban,1970,317025.554568577
1966,3,1,Urban,1986,106374.871976777
1965,3,3,Urban,2002,222189.935351778
1963,5,3,Suburb,2013,155256.514809967
1896,3,1,Urban,1992,171685.239895965
2358,4,1,Rural,1972,262099.681510349
2630,3,3,Urban,2003,302065.859892074
1216,4,2,Suburb,2021,141658.232274946
1622,5,1,Urban,2017,148240.874231128
1352,3,1,Urban,2000,159972.614459853
1691,2,1,Suburb,1970,281597.559981448
1674,4,3,Suburb,1971,229767.104759096
1630,3,2,Suburb,1997,251162.28230084
1324,2,1,Urban,1972,128292.986578994
1900,4,1,Rural,1955,172501.714254017
2251,2,2,Rural,1953,281705.971957302
2168,3,3,Suburb,2011,365507.109311544
2972,5,1,Rural,1950,288269.477679295
1307,5,1,Suburb,1998,132316.276342374
1653,2,3,Rural,1966,251997.106458202
2657,3,1,Urban,1997,224843.652133666
1284,3,3,Rural,2006,144645.861579018
1391,4,2,Rural,1951,245376.311999135
2761,3,2,Urban,1958,306035.894114803
1359,5,3,Rural,1971,77980.9255757561
1768,3,3,Suburb,1965,134636.511633593
1796,4,3,Suburb,1967,127244.189437061
1931,4,2,Rural,2011,254949.833528439
2970,3,2,Suburb,1982,281120.593158352
1164,3,1,Suburb,1980,192874.671951349
1732,4,3,Urban,1970,181183.863816761
1580,4,3,Urban,1966,198183.976861605
1820,2,1,Suburb,1983,137538.14202816
2247,5,1,Rural,1992,256056.093217341
1123,5,2,Urban,1987,160059.781205352
2971,2,1,Rural,2014,295295.957484383
1343,2,1,Urban,2003,206044.425612996
2874,5,3,Suburb,2011,293349.348485458
1523,4,1,Urban,2009,145529.135167553
2075,5,3,Rural,2012,235782.705085752
1128,4,3,Suburb,1990,206901.942958864
2158,5,3,Urban,1977,224755.093493123
1656,4,1,Suburb,1957,204416.292743026
2150,5,1,Rural,1961,279377.825911527
1737,2,3,Rural,2007,270075.680363516
1938,3,2,Rural,1999,161297.394480979
1070,3,2,Suburb,2011,107546.489286282
1272,3,3,Suburb,1959,207964.570156628
2210,4,2,Urban,2001,208435.982901418
2026,3,1,Rural,1989,283873.152224939
2308,5,3,Suburb,2010,343440.837969073
1021,3,1,Suburb,2004,177510.729335223
1165,4,2,Suburb,1955,114811.064320568
2333,4,2,Urban,1996,270651.244266824
1874,4,1,Urban,1977,238329.894304622
2500,5,2,Rural,1984,308080.068201045
1497,4,2,Rural,1970,150828.575947088
1433,5,1,Suburb,1970,202117.19497439
1757,4,1,Rural,1986,250061.498821703
1233,2,1,Suburb,1989,190802.263594238
1836,4,1,Suburb,1996,208861.928055746
2693,3,2,Suburb,2012,194280.831969157
1662,3,1,Rural,1964,176251.169665614
1724,2,3,Suburb,2004,121469.992612668
1375,4,2,Suburb,2009,187883.97535423
1729,3,2,Urban,1967,167325.672337009
2269,3,1,Urban,1988,233908.029407138
1302,5,2,Suburb,1954,132950.325834333
1404,5,1,Rural,2011,249188.709989652
2811,4,2,Rural,2004,350863.39776786
2686,2,1,Urban,1983,276224.322946679
1707,4,2,Urban,1977,257174.557591099
1916,5,3,Suburb,1993,264324.129728504
1020,5,1,Rural,1952,178458.054384591
1256,4,1,Urban,1985,29002.9651849962
1398,4,3,Rural,1952,296555.385021263
2552,4,1,Urban,1965,341567.72964972
1050,4,2,Rural,2002,124182.87056659
1446,2,2,Urban,2004,208632.404934916
2293,3,2,Suburb,1982,243572.912492631
1826,4,3,Rural,2009,269415.083665943
1594,3,3,Rural,2004,204165.143944033
1817,5,2,Rural,1967,138366.577644386
1635,3,3,Rural,1953,162431.373865953
2825,4,1,Suburb,1971,383501.362167672
2285,3,3,Rural,1958,205694.387775373
2388,4,1,Rural,1956,271596.545630239
2072,4,2,Urban,2005,310644.807833903
2541,5,2,Urban,2009,346164.977828396
2652,4,2,Rural,1979,272314.930762497
2141,5,3,Suburb,1968,227046.902933784
2476,2,2,Suburb,2009,197844.37902515
1774,4,3,Rural,2007,247539.060911864
2888,5,2,Urban,1990,309434.687269775
1972,5,1,Urban,1977,240416.757632708
2970,4,3,Urban,2005,462557.562958209
2909,3,1,Suburb,1975,316188.098940482
2664,5,1,Rural,2021,329434.453825352
1396,2,1,Suburb,1984,197479.72288889
1682,3,2,Suburb,1998,166292.361926225
2050,3,1,Urban,1998,213671.040873936
1710,4,1,Suburb,2011,146764.145296825
2395,5,1,Suburb,1983,229264.285371144
2922,2,3,Rural,1996,311867.590506265
2849,5,3,Urban,1967,311240.915091814
2880,2,3,Suburb,1968,266474.315875077
2120,5,3,Rural,1956,227869.223737992
1528,4,3,Suburb,1972,129154.225867975
1684,2,3,Rural,2016,163654.957338889
2997,4,3,Urban,1952,378003.148175182
1612,5,2,Rural,2002,222437.405967459
1185,2,3,Suburb,1978,126872.869872664
1695,2,1,Rural,2017,99734.199119
2973,5,2,Suburb,1990,389897.425820443
1214,4,3,Suburb,2004,149333.786557351
2274,2,3,Rural,2008,290566.111543833
1215,2,1,Suburb,2015,46309.2684796407
1028,2,1,Urban,1988,165261.336790554
1101,5,1,Rural,1994,57407.9825149401
1122,3,2,Suburb,2003,130450.363675963
1053,5,2,Rural,1980,101498.260346036
2306,4,2,Urban,1962,236881.070249329
2637,3,2,Rural,1987,264435.58110371
2140,2,1,Rural,1976,181532.924653582
1615,2,1,Suburb,1985,151256.058304871
1556,3,1,Rural,1977,176047.041172052
1113,2,1,Rural,1984,132207.084065294
1854,2,1,Suburb,1978,202812.025586208
2566,5,3,Urban,1951,337168.571711122
1675,5,1,Rural,1987,218889.394738482
1976,4,1,Urban,2010,249085.606566365
1700,2,3,Urban,1986,248987.063663403
2316,4,2,Suburb,2020,264159.546579195
2218,4,1,Rural,2012,385254.427001866
1291,3,3,Suburb,2009,191953.692001185
2910,3,3,Urban,1985,300022.041300658
1260,2,3,Suburb,1956,158959.68650289
2965,3,3,Rural,1984,379912.225935548
2230,4,2,Suburb,1995,188910.714936869
1563,5,2,Urban,1954,92964.0106795005
1048,3,2,Urban,2009,126603.290258322
2029,4,1,Rural,2001,84003.2643776264
1378,3,3,Rural,2021,133074.65995179
2417,2,1,Urban,2008,258354.088996439
2909,3,3,Urban,1987,336644.244716248
1223,5,3,Rural,1984,91418.7325576516
2046,2,2,Suburb,1969,332731.946383375
2007,3,2,Rural,1991,232920.888251903
1656,5,1,Suburb,2018,144029.312795442
1109,4,3,Suburb,1951,185600.231498994
1723,3,3,Rural,1989,166100.773539412
2835,3,1,Rural,1989,352221.466053313
1552,4,2,Rural,1991,254832.725215248
2422,4,3,Suburb,1984,250004.910174927
2195,3,3,Suburb,1985,247409.710463912
2005,5,3,Rural,1965,285469.834824463
1697,4,2,Suburb,1978,206348.439075644
1725,4,2,Suburb,1960,241869.621811928
1305,5,1,Suburb,2007,134209.344800616
2587,3,2,Rural,1987,411501.116134102
2605,2,2,Urban,1973,244622.687385631
2731,3,1,Rural,2004,301996.006137221
1958,3,1,Suburb,1983,172384.285360981
1953,2,3,Suburb,2004,189765.770099705
2174,3,2,Suburb,2014,238954.523809211
2451,3,1,Rural,1955,217902.996048779
1620,4,1,Suburb,1985,38070.323509122
2490,5,3,Suburb,1980,339571.444390777
1629,3,2,Urban,1976,98969.3199589471
1876,2,3,Urban,1952,287139.904383789
2630,2,2,Suburb,1951,278608.544749348
2791,4,1,Rural,2014,237122.598670602
1555,3,3,Suburb,1984,158491.15120115
2971,3,2,Suburb,2010,369345.764732081
1066,3,1,Suburb,1961,122824.423141375
2179,3,3,Urban,1977,216918.283865483
1834,2,3,Rural,2009,184501.516219912
1205,2,1,Rural,2013,102966.769280189
1785,4,2,Urban,2000,197586.754538578
1154,3,2,Urban,1965,80047.2283138079
2714,2,3,Urban,2015,292936.581130506
2532,3,1,Urban,2015,267005.823571453
2595,5,2,Urban,1996,319346.465986956
2097,5,2,Rural,1987,227552.813770178
2072,2,2,Rural,2020,203080.31514527
1782,5,3,Urban,2021,176270.172066953
2490,5,3,Urban,1990,330813.794088481
1584,2,3,Rural,2019,193317.094520417
1707,4,2,Rural,2011,300659.802391277
2934,5,1,Rural,1998,326885.23148182
1178,3,1,Urban,2019,140924.424200713
2071,5,1,Rural,1995,267497.245620847
2095,4,3,Rural,1970,246172.297627442
1112,4,2,Urban,1996,162700.392924273
1756,4,2,Urban,2006,190324.18365008
1896,4,1,Urban,1984,148230.040426572
2926,4,2,Suburb,2007,217519.694777074
1820,5,1,Rural,1977,234923.838176267
1158,5,3,Suburb,1978,141866.626417595
1785,5,1,Suburb,1993,173595.538676545
2803,5,3,Urban,1993,300959.453299021
2839,4,2,Rural,1988,234175.257416458
2053,4,2,Rural,2008,310054.623206748
2120,3,3,Urban,1974,261175.688420293
1250,5,2,Rural,1955,166401.427520449
2542,4,3,Suburb,1997,265578.703904195
2115,3,1,Rural,1965,256794.890896236
1112,3,3,Rural,2003,100860.830655825
1258,2,1,Urban,1980,83029.7278187556
1106,5,2,Suburb,1968,200548.020850208
1574,4,1,Suburb,2010,159749.978067495
2413,5,1,Urban,1993,256715.202830628
1990,3,2,Urban,1970,180626.103746173
2381,5,2,Rural,1983,198284.960024628
2806,2,1,Urban,2005,321611.871666688
2222,2,3,Rural,1993,244932.574235817
1426,4,1,Rural,1971,165840.206793994
2501,4,2,Urban,2017,256340.953301912
1858,4,3,Urban,1991,162159.129748924
2872,4,1,Rural,1979,360981.562192677
2526,5,2,Suburb,1964,204607.930658652
2681,5,3,Suburb,1952,230992.945622353
1917,3,2,Rural,1974,141218.3710547
2596,3,3,Urban,1971,442623.936044489
2143,4,1,Suburb,1977,228304.513703695
2596,5,3,Urban,1954,275229.149060329
2332,4,3,Urban,1983,198010.033957193
2561,3,1,Urban,1996,253608.983816979
1626,5,3,Suburb,2006,274439.983634448
1474,4,1,Suburb,1951,227993.410147419
1551,2,2,Urban,1977,82180.9393583717
1343,3,2,Rural,2005,128011.729840023
1627,2,2,Urban,2002,273875.57991068
1135,2,1,Urban,2007,126659.235475712
1276,5,1,Rural,2009,89575.8564314741
2834,2,1,Suburb,2021,275453.470776311
2556,2,1,Rural,1990,278191.898181276
2922,4,2,Rural,1956,426144.028188198
1030,5,1,Rural,2009,92901.7112252132
1246,4,2,Urban,2008,169676.693419362
1410,4,3,Suburb,1999,113795.652322413
1026,4,3,Suburb,1981,120379.401083657
1072,5,2,Rural,1951,170284.953666358
2976,3,3,Suburb,1952,259008.360664489
2120,5,2,Rural,1964,273122.271810195
1672,4,1,Rural,1965,287329.733772111
2369,3,2,Urban,1975,275904.233213892
1475,2,1,Suburb,1980,215855.390400838
2323,3,3,Rural,1998,184700.451358571
2322,5,2,Suburb,2003,243488.562753137
1286,4,1,Suburb,1978,47343.0146311182
2908,2,2,Suburb,1958,318875.656254391
2472,2,2,Rural,1996,279985.804862599
1211,4,2,Urban,1966,139247.496379799
2099,2,3,Rural,1981,228044.230888062
1400,2,1,Urban,1955,201550.6580469
1654,2,3,Suburb,1992,168268.757274785
2057,5,1,Suburb,1997,271707.653665704
1497,3,2,Suburb,1993,172616.305787283
1847,5,3,Suburb,1969,249778.089977882
2539,2,1,Urban,2017,263462.78097898
2351,5,1,Rural,1989,356019.773757544
1097,2,3,Urban,2000,75410.8688855688
1365,5,1,Rural,2020,219982.79151015
2752,3,1,Suburb,2005,279263.90507589
1462,4,2,Suburb,1951,180453.016606352
1027,3,1,Rural,1992,134599.762296685
1712,5,1,Suburb,1990,197162.606928592
2409,5,3,Urban,1992,345855.787313769
1272,3,1,Rural,1995,102299.082086952
1825,5,2,Rural,1954,254062.388151461
2150,4,3,Rural,1995,301514.442757632
1201,4,3,Urban,2006,182640.796056296
2544,3,1,Rural,2020,338353.323119812
2310,2,3,Rural,2021,184560.167123792
1449,4,3,Suburb,1972,185007.513890102
2111,5,3,Rural,2014,264867.601935234
2341,2,2,Urban,1956,241334.896355177
1018,4,2,Urban,1955,112593.656027672
2616,2,1,Suburb,2014,299757.151552974
2130,5,2,Urban,1994,194401.714921544
2481,3,1,Suburb,1970,315549.894610378
1310,3,3,Suburb,1981,185522.913645036
1411,5,2,Urban,1987,147493.462605978
1741,3,2,Rural,1962,172523.914570059
1623,5,2,Urban,1987,137721.579864043
1731,3,2,Urban,1993,181895.217788134
1634,4,3,Urban,2018,183850.593395295
1497,3,3,Suburb,1968,203028.085091752
1243,2,2,Suburb,1975,133461.781887421
1689,3,3,Urban,2009,276966.431420849
1576,3,3,Urban,2008,31986.0775333865
2403,3,3,Suburb,2003,268269.386960115
1514,3,1,Urban,1963,193449.169043309
1206,4,2,Urban,1959,86538.9170777784
1947,5,1,Suburb,2018,236001.079593495
1393,4,1,Urban,1968,145268.544526262
2044,4,3,Suburb,1966,309871.323482642
2828,2,1,Rural,1955,264067.967269587
2550,5,3,Rural,1960,286206.058553954
2366,5,3,Suburb,1995,274947.968828667
1717,2,1,Urban,2004,95141.3061138326
2998,5,2,Rural,1981,380994.825332558
1201,3,2,Urban,1983,108062.510119562
1119,5,3,Urban,1950,125785.425750567
2672,2,1,Urban,2011,253467.857213609
2835,2,2,Suburb,1972,217268.627492762
2830,2,1,Rural,1967,274426.534880479
1388,2,1,Rural,2016,187190.322437223
2560,4,1,Urban,2010,301375.371564162
2847,5,3,Urban,2007,428032.65654769
1233,4,3,Suburb,2020,149827.740258173
2656,2,3,Rural,1967,274898.37047677
1601,2,2,Rural,2005,211469.101839633
2343,4,1,Suburb,1992,262502.482035221
1711,3,3,Urban,1998,202302.634326556
1981,5,1,Rural,2012,174478.968760341
2203,4,1,Urban,1951,279881.863862555
1856,5,3,Urban,1957,325621.359123569
2391,2,2,Rural,1967,315760.122502202
1075,2,3,Rural,1969,229494.299201889
1648,2,1,Rural,2006,155488.856374717
1649,5,1,Rural,1969,134951.246024254
1495,5,2,Rural,1956,156998.287126567
2545,4,3,Urban,1964,231055.33932776
2224,2,1,Rural,1988,328981.149933108
1829,4,1,Suburb,2007,212296.451354371
2369,3,1,Suburb,1967,157502.920441466
1482,2,1,Suburb,1985,152386.92881314
2242,2,3,Rural,1951,270149.478655626
2083,3,3,Suburb,2018,221469.895120391
1990,4,3,Urban,2004,212673.887869177
2682,5,3,Rural,2016,325231.920370112
1618,2,3,Urban,1958,118111.857704347
1549,5,2,Suburb,2009,179796.732903215
1645,2,3,Suburb,1951,81000.908770444
2934,2,1,Suburb,2016,336223.862909333
2244,5,3,Rural,1980,289395.876796246
2838,2,2,Urban,1983,308610.398885733
2964,3,1,Rural,1952,332066.607475555
1501,4,2,Rural,1976,153345.476047327
2156,3,1,Urban,1968,251504.994724367
1845,4,1,Rural,1986,238065.13036012
1052,3,3,Suburb,2002,146285.568382741
1449,3,2,Suburb,1987,186639.856960718
1061,4,2,Suburb,1958,197483.663804823
2046,2,1,Rural,1975,210392.3740024
1043,5,3,Rural,1990,112084.60803937
1819,5,1,Suburb,1962,192110.863715865
2581,5,2,Rural,2019,240909.398217035
1658,2,1,Suburb,1969,140868.995458046
1727,3,3,Suburb,1995,219780.263753743
1851,3,2,Rural,1969,173338.132162602
1046,3,1,Urban,2005,185938.625633617
2882,2,3,Urban,1965,204298.992390976
1819,4,2,Suburb,1978,198841.96661758
2047,2,3,Suburb,2003,221269.039024193
2680,5,1,Rural,2000,303959.178394313
1088,3,2,Rural,1956,108732.639263535
2197,2,3,Rural,2013,173065.480854355
2599,2,2,Suburb,1963,284241.812379691
2142,2,1,Suburb,1990,316145.962996547
1734,4,1,Rural,2013,102955.18144915
2691,3,3,Urban,1950,275823.069542908
1177,2,2,Urban,1957,211486.198557974
2018,2,1,Urban,2000,272481.063621461
2855,5,3,Suburb,1955,306474.004683861
2947,3,3,Rural,1967,290638.141404231
2365,2,3,Urban,1990,245336.424970997
2591,2,2,Rural,2018,312332.696643549
2082,2,1,Urban,1954,169953.801467879
1900,2,1,Rural,2015,243724.150545339
1437,3,2,Urban,1967,184477.909775252
2451,2,1,Suburb,1986,267177.794301942
1425,4,3,Suburb,1952,104818.581788124
1967,2,3,Suburb,1991,205015.679194576
2404,4,2,Urban,1977,249019.639860308
1485,3,3,Suburb,1993,159602.702461252
2755,2,1,Rural,1964,276248.377932934
2208,5,1,Suburb,1983,160054.235952123
2582,4,2,Suburb,2018,261534.953901534
1459,4,3,Suburb,2009,147422.535987529
2912,2,1,Rural,1982,358113.725203388
1920,5,1,Suburb,2000,252056.266621218
2125,5,1,Rural,1995,254527.837034728
2579,2,3,Urban,2020,318759.32894722
2038,3,1,Urban,2009,215363.660978945
1747,3,3,Rural,2001,237451.505513749
2896,2,1,Suburb,1971,287648.686363493
1050,3,3,Urban,1964,147668.340159053
1308,5,1,Rural,1999,221519.059535369
2057,3,3,Rural,2000,167825.559802442
2659,3,2,Urban,2021,247657.644636564
2004,3,2,Urban,1950,253717.110546116
2612,2,2,Rural,1978,326770.20774827
2927,2,1,Rural,1983,327276.568242261
1634,4,3,Suburb,2002,235837.619546239
1204,3,1,Suburb,1952,116909.985013639
1739,2,3,Urban,1997,218554.016865661
2093,5,3,Urban,1969,226830.681438105
2253,4,1,Urban,2014,252022.771028875
2503,5,3,Suburb,1956,308898.880697277
1532,3,2,Rural,1969,186686.357412773
1107,5,1,Rural,1992,189424.655387334
1875,4,2,Urban,2006,215052.979998814
2264,3,2,Rural,1994,290196.959287356
1250,2,2,Suburb,2021,69748.0321328647
1134,5,1,Rural,1956,163960.860775284
2113,5,2,Suburb,1996,271326.781776681
2614,4,1,Suburb,1950,362484.527294734
2463,2,1,Suburb,2009,226850.490650464
1688,3,2,Suburb,2004,175396.832718242
2321,3,3,Suburb,1989,222928.064554514
1406,3,3,Suburb,1952,221878.418980501
2331,4,1,Urban,1960,240290.188947829
1101,5,2,Suburb,1992,104652.422147726
2384,5,1,Rural,1994,360018.851129933
2870,5,3,Rural,1957,361982.7330737
